Name_ENG;Name_AR;CR;Category;Website;Instagram;Twitter;Email;Phone Number;Activity;Rating;Num_Ratings
mazsttore;متجر مااز;;تسويق إلكتروني;https://mapp.sa/maz;;;mazsttore@gmail.com;550337133;Active;0;0
Scaa;سكا;;تصميم وطباعة;https://salla.sa/scaa;https://instagram.com/6caa_;;Danah.nshmi@gmail.com;500720778;Active;10;1
Jvdjdvjje;دكدح دكدح;;تسويق إلكتروني;https://t.me/alenezei_u13;;;alenze1@gmail.com;591236259;Not Active;8.9;37
PUBG global 1;موقوف دايم ١;;تسويق إلكتروني;https://t.me/nawal_pubg;;;nanaljuhani13@gmail.com;590630688;Not Active;9.9;19
AHAFR STOER;الحفر ستور;;تسويق إلكتروني;https://t.me/n7fer;;;Ahfer@gmail.com;562537790;Not Active;8.5;16
fatnn346Muhammad;خدمات ألكترونيةة;;حلول إلكترونية;https://www.snapchat.com/add/fa_tnn346;;https://twitter.com/fa_tnn3466;fatmahmohammed695@gmail.com;570201826;Active;0;0
alanzeii1;متجر حسابات العنزي لا تقع ضحية اقرء االوصف بالاسفل;;تسويق إلكتروني;https://t.me/alenezei_u11;;;ww05530565011@gmail.com;593562002;Not Active;0;0
4storre;فيفتي تو ستور;;تسويق إلكتروني;https://t.me/STAR_pPubg;;;cc05530565011@gmail.com;593129688;Not Active;2;7
storre12;انتي وايري واحد هههههههههه ;;تسويق إلكتروني;https://t.me/_pPubg;;;cc05530565011@gmail.com;593129688;Not Active;4;8
Baraah NETWORK SA;شبكة براعة;1010717206;حلول إلكترونية;https://www.baraah.net/;;;Info@baraah.net;554870407;Active;0;0
naylah shop;متجر نايله;1131314286;تسويق إلكتروني;https://nr2030.online/;;;naylh33@gmail.com;599906927;Active;10;1
mskawataj;مسكة وتاج;;الحرف والصناعات اليدوية;https://mskawataj.com/;;;rukeasaka@gmail.com;530766290;Active;0;0
electronic tracker;المعقب الاكتروني;;أخرى;https://haraj.com.sa/;;;mhbd83404@gmail.com;554100158;Active;0;0
Joker Store 06;متجر جوكر 06;;أخرى;https://mapp.sa/jokerpubg;;;mhbd83404@gmail.com;554100158;Active;2;1
Concept Perfumes ;عطور كونسبت ;;أخرى;https://conceptperfume.com/;;;Conceptperfumes28@gmail.com;559314231;Active;0;0
To provide electronic services;لتقديم الخدمات الالكترونية;;أخرى;https://salla.sa/kadmat00;;;malak900lll@icloud.com;501986794;Active;0;0
Dietician Rahaf;الاخصائية رهف;;أخرى;https://zid.store/dieticianrahaf;;;rahafuni@gmail.com;504828977;Active;0;0
calorie;سعر;;حلول إلكترونية;https://salla.sa/calorie;;;sultanakeeli@gmail.com;569765750;Active;0;0
SN STORE;متجر اس ان لبيع حسابات ببجي;;أخرى;https://t.me/saief111;;;wds1095@gmail.com;558480605;Active;0;0
Dhoom store selling pubg shipping accounts;دحوم لبيع حسابات وشحن شدات ببجي;;أخرى;https://t.me/the_chpo;;;ksmyr2311@gmail.com;571106935;Active;2;2
MB Boutique;ام بي بوتيك;1011142156;تسويق إلكتروني;https://mb-boutiquee.com/;https://instagram.com/mb.boutique11;;mb.boutique00@gmail.com;501900154;Active;0;0
Jamali Vendors ;جمالي لصالونات التجميل;1010672072;كوافيرة و تجميل;https://www.almotelq.com/;;;jamali_support@almotelq.com;561180282;Active;0;0
WHICH;وتش;1010672072;أخرى;https://www.almotelq.com/;;;which_support@almotelq.com;561180282;Active;0;0
B A HOOM Cinema;بي أي للسينما المنزلية;;إلكترونيات واكسسورات;https://salla.sa/ba-cinema;;;aisha-n3@hotmail.com;581588111;Active;0;0
happiness eye store;متجر عين السعادة;1131293558;أخرى;https://happinesseye.com;https://instagram.com/happinesseyestore;https://twitter.com/happinesseyest1;happinesseyestore@gmail.com;590411231;Active;0;0
3slAl3sl;متجر عسل العسل;;أخرى;https://www.3sl3sl.com;;;36rbottle@gmail.com;549383669;Active;0;0
ASHBOURY;متجر اشبوري;1010178054;أثاث وديكور;https://ashboury.com/;;;ASHBOURY@gmail.com;557705072;Active;0;0
aagapi;اي قابي;;إلكترونيات واكسسورات;https://aagapi.com/;;;agapi.support@gmail.com;561607665;Active;0;0
BEST CARD;بيست كارد;;إلكترونيات واكسسورات;https://maroof.sa/1200184;;;cbkk136@icloud.com;565311237;Active;0;0
perfect story;بريفكت ستوري;;تسويق إلكتروني;https://t.me/a;;;stirir@hotmail.com;553569324;Not Active;10;15
pubg mobile recharg;هلوزز;;أخرى;https://t.me/je;;;cdf1hehe3@gmail.com;555847337;Active;2;1
Haifoo International Business Intermediary ;هايفو للوساطة التجارية العالمية;;أخرى;https://wa.link/0qgv3y;;;Dr.mokhalid@hotmail.com;554930087;Active;0;0
Artistry;آرتستري مي;;أخرى;https://salla.sa/artistry.me/;https://instagram.com/artistry.me;;7ame3d@gmail.com;504553474;Active;0;0
 THE PHOTOGRAPHER IBRAHEM ALYOUSEF;المصور ابراهيم اليوسف;;تصوير;https://www.ibrahimphoto.com/;https://instagram.com/ibrahimalyousif;;i.941@hotmail.com;544569996;Active;0;0
Fahad store;متجر الفهد;;أخرى;https://t.me/Fahadstore;;;Falshmlany@gmail.com;500323988;Active;4;4
saaid store;متجر سعيد;;تسويق إلكتروني;https://t.me/SolTanStore0;;;hamod5692@hotmail.com;597084586;Active;0;0
mandeloud;مندل;1010897034;تسويق إلكتروني;https://salla.sa/mandeloud.com;;;hend@motqen.net;561301705;Active;0;0
shouq;شوق للبيع بالتجزئة;4650230774;مستلزمات المرأة;https://shouq369.com/;;;shog305@gmail.com;505687968;Active;0;0
Fares market ;متجر فارس للأحذية;;تسويق إلكتروني;https://salla.sa/fares42;;;tkds958@gmail.com;536679918;Active;0;0
Minasat tak;منصات تك;;خدمات أكاديمية;https://minasatfikr.com/;https://instagram.com/minasatfikr;https://twitter.com/minasattak;info@minasatfikr.com;566070734;Active;0;0
Almarasem Gate ;بوابة المراسيم للتجارة;1010611025;أخرى;https://almarasemgateperfumes.com;;;almarasemgate@gmail.com;531805805;Active;0;0
Pubg store su;مغلقققق9;;تسويق إلكتروني;https://t.me/N0R1OE2;;https://twitter.com/N0R1OE221;Mxxrdouh@gmail.com;573338291;Not Active;9.7;26
Oqyyah;أوقية البخور;1010717365;أخرى;https://oqyyah.com/;;;Oqyyah@gmail.com;503868963;Active;0;0
elegantstor;إيليقنت ستور;;مستلزمات المرأة;https://elegant-stor.com;;;majo2o7day@hotmail.com;555655066;Active;0;0
Teacher Station;تيتشر ستيشن;5850128550;تسويق إلكتروني;https://beta.teacherstation.net/;;;support@teacherstation.net;506207722;Active;0;0
aventinestore;متجر افنتين;4030366682;تسويق إلكتروني;https://aventinestore.com/;;;ctronicksa@gmail.com;593875541;Active;0;0
R07;براند روح;;أخرى;https://r07sa.com/;;;info@r07sa.com;504190045;Active;0;0
Wooden Stamp;الختم الخشبي;;مستلزمات المرأة;https://salla.sa/woodenstamp;https://instagram.com/stampwooden;;Staampshop@gmail.com;500743757;Active;0;0
kjfhlsghflisgfilef;نتياربنيسايبعيناب;;الحرف والصناعات اليدوية;https://ar.aliexpress.com/;;;bbaqami@thiqah.sa;541844418;Not Active;0;0
;ساجده آل سليس;;تسويق إلكتروني;https://www.snapchat.com/add/ssolis834;;;sajeda.4731@gmail.com;539524499;Active;0;0
Shipping and selling PUBG ACCOUNTS ;شحن وبيع حسابات ببجي محمد النصاب احذرو;;أخرى;https://t.me/PU_YT;;;Kdkdieiieiii@yahoo.com;556629749;Active;8.2;26
Almomyz story ;متجر المميز ;;تسويق إلكتروني;https://hazaa.shop;;;hazaa1415@hotmail.com;508773600;Active;10;2
Badiea;بديع ;;حلول إلكترونية;https://salla.sa/badiea1/;https://instagram.com/badiea_1;;Haila55@gmail.com;507707476;Active;0;0
Saud pubg global store  ;متجر سعود ببجي عالمية ;;تسويق إلكتروني;https://t.me/saud93;;;hsun.515@hotmail.com;561146607;Not Active;0;0
PBUG gloaz;انا احلام;;تسويق إلكتروني;https://t.me/Acountyyy;;;GH7@gmail.com;563943764;Not Active;9.7;29
Buz Online;باز اونلاين;;حلول إلكترونية;https://buzonline-md.com;;;Buzonline.md@gmail.com;505728789;Not Active;0;0
Bubg accounts store;متجر لبيع حسابات بيجي  ;;أخرى;https://t.me/PUBG90K;;;tobefec@gmail.com;556629176;Active;8.3;28
Salma Trading Establishment ; مؤسسة سلماء حكمي للتجارة;1010676598;تسويق إلكتروني;https://women-shopping1.com/;https://instagram.com/sf.m.g;https://twitter.com/shopping1_sh;wowmenshopping1@hotmail.com;531505412;Active;0;0
English Time Center;مركز انقلش تايم الأهلي;4031198465;خدمات أكاديمية;http://6030e576578ef.site123.me/;https://instagram.com/english_time_center;https://twitter.com/D2M0VAnCtknsdAI;Sea_s_9@hotmail.com;534429476;Active;0;0
Kid Hut Store;كوخ الطفل;1010717863;أخرى;https://kid-hut.com;;;admin@kid-hut.com;504169822;Active;0;0
List itt;لست ات;1010643855;تسويق إلكتروني;Https://www.listitt.online;;;Listitt.sa@gmail.com;540045019;Active;0;0
 Fhhhuh;متجرننه;;تسويق إلكتروني;https://t.me/p;;;P@gmail.com;500000000;Not Active;6;4
;نقلل تمم;;تسويق إلكتروني;https://t.me/p;;;P@gmail.com;500000000;Not Active;5.2;5
memroia SA;ميموريا السعوديه;1010720533;أخرى;https://salla.sa/memoria/;;;memoriaperfumes@gmail.com;558115421;Active;0;0
Jenebe;مغلقمنث;;تسويق إلكتروني;https://t.me/p;;;Rawan.pubg@gmail.com;500000900;Not Active;4.7;3
Order with shaima;اوردر وذ شيماء;;إلكترونيات واكسسورات;https://salla.sa/order.w.shaima;;;Shaima.m.s123@gmail.com;532942900;Active;0;0
tojjar tech;تجار تيك  ;4031250523;حلول إلكترونية;http://tojjartech.com/;https://instagram.com/tojjartech;https://twitter.com/tojjartech;tojjartech@gmail.com;548176926;Active;0;0
Saudi anime;أنمي السعودية;;أخرى;https://anticaboutique.com/category/rBmNQ;https://www.instagram.com/p/CPlFovllYww/?utm_medium=copy_link;;Antica.boteque@outlook.com;550142125;Active;0;0
Venus perfume;فينوس بيرفيوم;;أخرى;https://www.venusperfumess.com;;;luxvenusperfumes@gmail.com;500048452;Not Active;0;0
Big win bigo ;شحن مجوهرات بيقو لايف ;;أخرى;https://beta.haraj.com.sa/users/wal90;;;w9011we@gmail.com;562747045;Active;0;0
Ebhar electronic services ;ابهار للخدمات الإلكترونية ;;أخرى;https://twitter.com/ebhar1995?s=09;;https://twitter.com/ebhar1995?s=09;ebhar1995@outlook.sa;560009954;Active;10;1
Yamen store selling pubg accountt;متجر يامن بيع حسابات ببجي;;أخرى;https://t.me/pu_gg;;;pubg20@gmail.com;595684806;Active;6.8;15
CareerDV;كريردف;;حلول إلكترونية;https://careerdv.com;;;CareerDV.mangment@gmail.com;563969499;Active;0;0
Interface Solutions for Information Technology;واجهة الحلول لتقنية المعلومات;;حلول إلكترونية;https://wajehah.com;;;info@wajehah.com;592367002;Active;0;0
Fajerpub;حسابات فجر;;تسويق إلكتروني;https://t.me/fajerpubg;;;Fh330q@hotmail.com;545996795;Active;10;1
Asm market;اسم ماركت ;;إلكترونيات واكسسورات;https://salla.sa/asmmarket;;;Asm.market@hotmail.com;541266996;Active;0;0
Pubg5S;حسابات وشدات ببجي ;;تسويق إلكتروني;https://www.pubg-5S.com;;;vip_6656@hotmail.com;505121473;Active;0;0
mtgr ksa Saudi Arabia;الإتصالات التقنية للتجارة;;تسويق إلكتروني;https://salla.sa/storeksassss;;;saudia999999@gmail.com;532846593;Not Active;0;0
Niluver LBNH;نيولفر لبنه;2051235711;تسويق إلكتروني;https://niluverlbnh.sa;https://instagram.com/niluverlbnh;https://twitter.com/Niluverlbnh;yahya.alnajrani@icloud.com;501118374;Active;0;0
Tidy Car;تيدي كار ;;السيارات;https://tidycarr.com/;https://instagram.com/tidy.car.shop;;Lenah1212@icloud.com;553324711;Active;0;0
Moons Story;قصة موون;2062618411;تسويق إلكتروني;https://salla.sa/moon_story/;;;amone8844@gmail.com;541438858;Active;0;0
Nadhra oyoon ;نظرة عيون;4032229201;أخرى;http://www.nadhra.com.sa/ar/Home.html;;;Mjaara0003@gmail.com;501610003;Active;0;0
F5M eStore;متجر فخم الالكتروني;;تسويق إلكتروني;https://salla.sa/storef5m;https://instagram.com/f5mm_i;;thepxr44@gmail.com;566332005;Active;0;0
I Brilliant;اي بريليانت;4031215327;إلكترونيات واكسسورات;https://www.i-brilliant.com.co;;;binmahfoozm1@gmail.com;559434243;Active;0;0
Almusand CO LTD;شركة المساند الشخصي للاتصالات وتقنية المعلومات;4032221594;حلول إلكترونية;https://almusand.com;https://instagram.com/almusand;https://twitter.com/almusand;info@almusand.com;566426483;Active;0;0
Pocket Spray Shop;متجر عطرك يرافقك;1010334251;تسويق إلكتروني;HTTPS://www.spraypocket.com;;;Pocketsprayer@gmail.com;501949889;Active;0;0
3TECH;ثري تيك ;;إلكترونيات واكسسورات;https://3tech-sa.com/;;;3tech.ksa@gmail.com;595122230;Active;0;0
nowan;متجر نوان;2050122951;مستلزمات المرأة;http://nowan-sa.com;;;nowan.ksa@gmail.com;590022169;Active;0;0
azizstyler;عزيزستايلر;;تسويق إلكتروني;https://www.azizstyler.com/;;;azizstyler@gmail.com;538393638;Active;0;0
sugarcare;اهتمام سكر;;مستلزمات المرأة;https://salla.sa/sugarcare;;;sugarcaree@gmail.com;505717525;Active;0;0
laylaty;مؤسسة ليلة الافراح  تطبيق ليلتي;4650225757;تسويق إلكتروني;https://www.laylaty.sa;;;info@laylaty.sa;507505200;Active;0;0
Three Ezz Trading Est;مؤسسة ثري عز للتجارة;1010677060;مستلزمات المرأة;https://3z-deal.com/;;;3zalshanqiti@gmail.com;544038130;Active;0;0
BAL DORA;بال دورا;;أخرى;https://www.baldoora.com;;;W_75m@hotmail.com;570700212;Active;0;0
CHEF CHANNEL  STORE FAMILY DELIVERY ;متجر شيف شانيل توصيل طلبات الاسرة المنتجة;5851876879;تسويق إلكتروني;https://chefchannels.com/;;;iaz@chefchannels.com;551311165;Active;0;0
MRS NOVA;السيدة الفاخرة;;مستلزمات المرأة;https://mrsnova.com;https://instagram.com/mrsnova1;;mrsnova90@gmail.com;539495059;Active;0;0
Venice IT Company;شركة فينيس لتقنية  المعلومات;5851876879;حلول إلكترونية;https://viny.tech/;;;iaz@viny.tech;551311165;Active;0;0
ABDULLAH STORE 1;متجر عبدالله لبيع حسابات ببجي موبايل ;;تسويق إلكتروني;https://t.me/ABDULLAHSTORE1;;https://twitter.com/pubg_9901;Abodali141614@gmail.com;541991575;Active;0;0
Mariam Salah;مريم صلاح;;تصميم وطباعة;https://animation95x.com/;;;Mariamjahwari4@hotmail.com;538141555;Active;0;0
Jrsurrsj;بحمثل;;أخرى;https://t.me/82ks;;;Eyher@gmail.com;501832339;Not Active;0;0
Difrent sttoor;لاكس ستوري;;تسويق إلكتروني;https://t.me/RIYA;;;Turkii@gmail.com;591079148;Not Active;9.7;53
;متجر بيع حسابات محمد اليامي;;تسويق إلكتروني;https://t.me/BBBBED;;;qqaazzppllmm1020@gmail.com;564725776;Not Active;0;0
Mayar accessories store;متجر ميار للاكسسوارات;;تسويق إلكتروني;https://salla.sa/mayar_accessories_store_2003;;;omarlshanqiti738@hotmail.com;561565538;Active;0;0
;متجر ابداع للمنتجات والاكترونيات;;تسويق إلكتروني;https://iibdae.com;;;solami2011@gmail.com;567779925;Active;0;0
Brevilleshopper ;بريفيل شوبر;;إلكترونيات واكسسورات;https://salla.sa/brevilleshopper;;;rubaalharthi@icloud.com;565080095;Active;0;0
MAXCOMFORT;ماكسكمفورت;2051235136;أثاث وديكور;https://maxcomfortsa.com/;https://instagram.com/maxcomfortsa;https://twitter.com/maxcomfortsa;info@maxcomfortsa.com;541688812;Active;0;0
Hala Events;فعاليات هلا;2051173115;حلول إلكترونية;https://hala.events;;;sales@hala.events;505629089;Active;0;0
laebah althara;لعبة الثراء المالي والفكري ;;تسويق إلكتروني;https://salla.sa/laebah.althara;;;laebah.althara@gmail.com;504634991;Active;0;0
nmeer;منصة نمير;4030603719;خدمات أكاديمية;https://nmeer.me/;;;info@nadiim.com.sa;556673395;Active;0;0
deess store Sa;دييس ستور ;;كوافيرة و تجميل;https://salla.sa/www.mlay_combany;;;omarmohammad332211@gmail.com;539315929;Active;0;0
qbsouq;كيو بي سوق;4030354140;أخرى;https://qbsouq.com/;;;info@qbsouq.com;570703808;Active;0;0
